Ensembl Transcript ID	Associated Gene Name
ENST00000521381	PIK3R1
ENST00000521657	PIK3R1
ENST00000520675	PIK3R1
ENST00000523807	PIK3R1
ENST00000522084	PIK3R1
ENST00000320694	PIK3R1
ENST00000521409	PIK3R1
ENST00000336483	PIK3R1
ENST00000519025	PIK3R1
ENST00000523872	PIK3R1
ENST00000361432	FAM45A
ENST00000535029	FAM45A
ENST00000441152	PRR26
ENST00000381489	PRR26
ENST00000616076	KIR2DL1
ENST00000617376	KIR2DL1
ENST00000170168	REXO1
ENST00000588743	REXO1
ENST00000395869	MYL3
ENST00000292327	MYL3
ENST00000431168	MYL3
ENST00000367818	XCL1
ENST00000264279	NOP58
ENST00000290663	MED8
ENST00000372457	MED8
ENST00000372455	MED8
ENST00000392830	MTERF2
ENST00000240050	MTERF2
ENST00000552029	MTERF2
ENST00000548101	MTERF2
ENST00000550736	MTERF2
ENST00000550496	MTERF2
ENST00000206595	G2E3
ENST00000550944	G2E3
ENST00000438909	G2E3
ENST00000553504	G2E3
ENST00000554714	G2E3
ENST00000547532	G2E3
ENST00000555429	G2E3
ENST00000552515	G2E3
ENST00000254940	NIP7
ENST00000569637	NIP7
ENST00000254941	NIP7
ENST00000567202	NIP7
ENST00000562523	NIP7
ENST00000545114	RP11-1212A22.4
ENST00000427999	RP11-1212A22.4
ENST00000528301	RP11-1212A22.4
ENST00000327792	RP11-1212A22.4
ENST00000531453	RP11-1212A22.4
ENST00000369298	PIAS3
ENST00000393045	PIAS3
ENST00000393046	PIAS3
ENST00000463514	PIAS3
ENST00000586009	CELF4
ENST00000588591	CELF4
ENST00000334919	CELF4
ENST00000591287	CELF4
ENST00000601019	CELF4
ENST00000361795	CELF4
ENST00000603232	CELF4
ENST00000587911	CELF4
ENST00000591282	CELF4
ENST00000593271	CELF4
ENST00000589386	CELF4
ENST00000588597	CELF4
ENST00000587657	CELF4
ENST00000601392	CELF4
ENST00000587819	CELF4
ENST00000589229	CELF4
ENST00000587924	CELF4
ENST00000420428	CELF4
ENST00000633898	LY6E
ENST00000619718	LY6E
ENST00000632424	LY6E
ENST00000632519	LY6E
ENST00000633934	LY6E
ENST00000632812	LY6E
ENST00000632516	LY6E
ENST00000632232	LY6E
ENST00000631568	LY6E
ENST00000632902	LY6E
ENST00000632978	LY6E
ENST00000632618	LY6E
ENST00000633551	LY6E
ENST00000633451	LY6E
ENST00000274353	BHMT
ENST00000524080	BHMT
ENST00000520113	AMPD1
ENST00000369538	AMPD1
ENST00000359187	GOLGA8A
ENST00000432566	GOLGA8A
ENST00000452195	MCCD1
ENST00000496384	BRAF
ENST00000288602	BRAF
ENST00000552695	FICD
ENST00000552758	FICD
ENST00000361549	FICD
ENST00000549641	FICD
ENST00000301395	GGT6
ENST00000574154	GGT6
ENST00000381550	GGT6
ENST00000573591	GGT6
ENST00000574584	GGT6
ENST00000453773	POR
ENST00000439963	POR
ENST00000461988	POR
ENST00000421059	POR
ENST00000394893	POR
ENST00000412521	POR
ENST00000414186	POR
ENST00000432753	POR
ENST00000449920	POR
ENST00000418341	POR
ENST00000447222	POR
ENST00000426184	POR
ENST00000439297	POR
ENST00000439269	POR
ENST00000393167	RABL2A
ENST00000409842	RABL2A
ENST00000413545	RABL2A
ENST00000393165	RABL2A
ENST00000393166	RABL2A
ENST00000409875	RABL2A
ENST00000376439	RABL2A
ENST00000329198	NKX2-5
ENST00000424406	NKX2-5
ENST00000521848	NKX2-5
ENST00000517440	NKX2-5
ENST00000321429	DUOX1
ENST00000389037	DUOX1
ENST00000558322	DUOX1
ENST00000561166	DUOX1
ENST00000260228	MMP20
ENST00000296318	IL17RD
ENST00000320057	IL17RD
ENST00000463523	IL17RD
ENST00000467210	IL17RD
ENST00000308618	EVX2
ENST00000466490	SRPRB
ENST00000484684	SRPRB
ENST00000358487	FGFR2
ENST00000478859	FGFR2
ENST00000356226	FGFR2
ENST00000369060	FGFR2
ENST00000369059	FGFR2
ENST00000429361	FGFR2
ENST00000346997	FGFR2
ENST00000457416	FGFR2
ENST00000360144	FGFR2
ENST00000369056	FGFR2
ENST00000369058	FGFR2
ENST00000336553	FGFR2
ENST00000359354	FGFR2
ENST00000613324	FGFR2
ENST00000611527	FGFR2
ENST00000357555	FGFR2
ENST00000613048	FGFR2
ENST00000369061	FGFR2
ENST00000351936	FGFR2
ENST00000373122	TREM2
ENST00000373113	TREM2
ENST00000338469	TREM2
ENST00000293217	ACOX1
ENST00000588968	ACOX1
ENST00000587927	ACOX1
ENST00000301608	ACOX1
ENST00000588176	ACOX1
ENST00000576743	ACOX1
ENST00000261448	CASQ2
ENST00000367721	FASLG
ENST00000340030	FASLG
ENST00000457341	RPS18
ENST00000494232	RPS18
ENST00000621384	SERPINA6
ENST00000630843	SERPINA6
ENST00000431975	AKAP7
ENST00000541650	AKAP7
ENST00000537868	AKAP7
ENST00000263050	AKAP7
ENST00000342266	AKAP7
ENST00000474850	AKAP7
ENST00000263985	GATB
ENST00000515812	GATB
ENST00000512306	GATB
ENST00000508611	GATB
ENST00000371763	GLT6D1
ENST00000613244	GLT6D1
ENST00000418930	E2F5
ENST00000416274	E2F5
ENST00000517476	E2F5
ENST00000521429	E2F5
ENST00000518234	E2F5
ENST00000520225	E2F5
ENST00000398948	DSCR4
ENST00000328264	DSCR4
ENST00000286364	RASA2
ENST00000452898	RASA2
ENST00000375079	VWA5B1
ENST00000530722	VWA5B1
ENST00000534075	VWA5B1
ENST00000289815	VWA5B1
ENST00000453059	PSMB9
ENST00000422904	PSMB9
ENST00000419512	PSMB9
ENST00000418861	PSMB9
ENST00000345044	SLC2A11
ENST00000403208	SLC2A11
ENST00000398356	SLC2A11
ENST00000405847	SLC2A11
ENST00000316185	SLC2A11
ENST00000611880	SLC2A11
ENST00000393328	SPOP
ENST00000504102	SPOP
ENST00000503676	SPOP
ENST00000509079	SPOP
ENST00000505581	SPOP
ENST00000507970	SPOP
ENST00000514121	SPOP
ENST00000515508	SPOP
ENST00000510476	SPOP
ENST00000508805	SPOP
ENST00000451526	SPOP
ENST00000347630	SPOP
ENST00000327435	ADI1
ENST00000382093	ADI1
ENST00000415131	ADI1
ENST00000374852	MTMR8
ENST00000331079	PRMT3
ENST00000437750	PRMT3
ENST00000222753	HOXA13
ENST00000334456	PDE2A
ENST00000376450	PDE2A
ENST00000544570	PDE2A
ENST00000418754	PDE2A
ENST00000540345	PDE2A
ENST00000420501	PDE2A
ENST00000441209	PDE2A
ENST00000542223	PDE2A
ENST00000475807	PDE2A
ENST00000538299	PDE2A
ENST00000538749	PDE2A
ENST00000542969	PDE2A
ENST00000536458	PDE2A
ENST00000444035	PDE2A
ENST00000553143	TCP11L2
ENST00000547153	TCP11L2
ENST00000299045	TCP11L2
ENST00000546625	TCP11L2
ENST00000553098	TCP11L2
ENST00000551802	TCP11L2
ENST00000548428	TCP11L2
ENST00000551228	TCP11L2
ENST00000316824	ALX1
ENST00000549115	CHURC1
ENST00000607599	CHURC1
ENST00000548752	CHURC1
ENST00000552002	CHURC1
ENST00000551947	CHURC1
ENST00000551093	CHURC1
ENST00000547625	CHURC1
ENST00000359118	CHURC1
ENST00000453487	PBX2
ENST00000515393	MCTP1
ENST00000429576	MCTP1
ENST00000505078	MCTP1
ENST00000312216	MCTP1
ENST00000508509	MCTP1
ENST00000512425	MCTP1
ENST00000505208	MCTP1
ENST00000506568	MCTP1
ENST00000503301	MCTP1
ENST00000507214	MCTP1
ENST00000514780	MCTP1
ENST00000510732	MCTP1
ENST00000505465	MCTP1
ENST00000263773	FNBP4
ENST00000540172	FNBP4
ENST00000361737	ABLIM2
ENST00000514025	ABLIM2
ENST00000447017	ABLIM2
ENST00000341937	ABLIM2
ENST00000361581	ABLIM2
ENST00000407564	ABLIM2
ENST00000505872	ABLIM2
ENST00000428004	ABLIM2
ENST00000510277	ABLIM2
ENST00000545242	ABLIM2
ENST00000318888	ABLIM2
ENST00000409359	ARHGEF4
ENST00000326016	ARHGEF4
ENST00000438985	ARHGEF4
ENST00000525839	ARHGEF4
ENST00000409303	ARHGEF4
ENST00000355771	ARHGEF4
ENST00000532720	ARHGEF4
ENST00000428230	ARHGEF4
ENST00000611048	ARHGEF4
ENST00000392953	ARHGEF4
ENST00000613476	DECR2
ENST00000633596	DECR2
ENST00000631983	DECR2
ENST00000633559	DECR2
ENST00000630165	DECR2
ENST00000520111	SLC36A1
ENST00000520701	SLC36A1
ENST00000429484	SLC36A1
ENST00000243389	SLC36A1
ENST00000517945	SLC36A1
ENST00000521925	SLC36A1
ENST00000519829	SLC36A1
ENST00000517628	SLC36A1
ENST00000616007	SLC36A1
ENST00000614702	CORO7
ENST00000617235	CORO7
ENST00000631534	CORO7
ENST00000632515	CORO7
ENST00000632164	CORO7
ENST00000633070	CORO7
ENST00000631678	CORO7
ENST00000631809	CORO7
ENST00000634048	CORO7
ENST00000631578	CORO7
ENST00000633804	CORO7
ENST00000632158	CORO7
ENST00000632177	CORO7
ENST00000632603	CORO7
ENST00000601302	ARL14EPL
ENST00000634632	ARL14EPL
ENST00000592533	ZNF540
ENST00000589117	ZNF540
ENST00000316433	ZNF540
ENST00000590588	ZNF540
ENST00000586134	ZNF540
ENST00000586792	ZNF540
ENST00000343599	ZNF540
ENST00000447735	HLA-DQA2
ENST00000551533	HLA-DQA2
ENST00000352393	CPNE1
ENST00000415920	CPNE1
ENST00000317677	CPNE1
ENST00000397443	CPNE1
ENST00000397442	CPNE1
ENST00000437340	CPNE1
ENST00000430570	CPNE1
ENST00000412056	CPNE1
ENST00000414664	CPNE1
ENST00000416778	CPNE1
ENST00000439806	CPNE1
ENST00000420363	CPNE1
ENST00000434795	CPNE1
ENST00000440240	CPNE1
ENST00000458038	CPNE1
ENST00000437100	CPNE1
ENST00000414711	CPNE1
ENST00000435747	CPNE1
ENST00000366578	ACTN2
ENST00000546208	ACTN2
ENST00000542672	ACTN2
ENST00000600981	CTD-2287O16.3
ENST00000240316	COIL
ENST00000573008	COIL
ENST00000371873	CMPK1
ENST00000471289	CMPK1
ENST00000450808	CMPK1
ENST00000381359	SERF2
ENST00000249786	SERF2
ENST00000409960	SERF2
ENST00000409646	SERF2
ENST00000339624	SERF2
ENST00000409291	SERF2
ENST00000402131	SERF2
ENST00000403425	SERF2
ENST00000430901	SERF2
ENST00000409614	SERF2
ENST00000630046	SERF2
ENST00000259631	CCL27
ENST00000525007	NPEPPS
ENST00000530173	NPEPPS
ENST00000322157	NPEPPS
ENST00000527964	NPEPPS
ENST00000527360	NPEPPS
ENST00000528565	NPEPPS
ENST00000343684	NKAPL
ENST00000292566	ALKBH4
ENST00000264824	LYL1
ENST00000590974	LYL1
ENST00000611911	MMP28
ENST00000613289	MMP28
ENST00000632913	MMP28
ENST00000634159	MMP28
ENST00000632360	MMP28
ENST00000322897	NAPG
ENST00000582472	NAPG
ENST00000373680	OR5C1
ENST00000373983	TRIM32
ENST00000411410	TRIM32
ENST00000450136	TRIM32
ENST00000414847	DASS-312M4.10
ENST00000005257	RALA
ENST00000436179	RALA
ENST00000374497	GALE
ENST00000456977	GALE
ENST00000429356	GALE
ENST00000418277	GALE
ENST00000425913	GALE
ENST00000445705	GALE
ENST00000617979	GALE
ENST00000302259	DDI1
ENST00000341584	SERPINA6
ENST00000557225	SERPINA6
ENST00000298289	RPL36AL
ENST00000513104	TRPC7
ENST00000352189	TRPC7
ENST00000378459	TRPC7
ENST00000502753	TRPC7
ENST00000263238	ACTR3
ENST00000443297	ACTR3
ENST00000415792	ACTR3
ENST00000535589	ACTR3
ENST00000315717	ARPC2
ENST00000420104	ARPC2
ENST00000295685	ARPC2
ENST00000456575	ARPC2
ENST00000393229	NTNG2
ENST00000372179	NTNG2
ENST00000429709	ACTL6A
ENST00000450518	ACTL6A
ENST00000490364	ACTL6A
ENST00000392662	ACTL6A
ENST00000323770	HNRNPCL4
ENST00000396526	SNX6
ENST00000362031	SNX6
ENST00000557265	SNX6
ENST00000555648	SNX6
ENST00000629377	STH
ENST00000437192	C16orf90
ENST00000399645	C16orf90
ENST00000419367	C1orf27
ENST00000367470	C1orf27
ENST00000287859	C1orf27
ENST00000311936	KRAS
ENST00000557334	KRAS
ENST00000256078	KRAS
ENST00000556131	KRAS
ENST00000235628	NT5C1A
ENST00000225688	RASD1
ENST00000579152	RASD1
ENST00000372070	AKR1A1
ENST00000434299	AKR1A1
ENST00000481885	AKR1A1
ENST00000351829	AKR1A1
ENST00000471651	AKR1A1
ENST00000621846	AKR1A1
ENST00000394480	NTRK3
ENST00000629765	NTRK3
ENST00000626019	NTRK3
ENST00000557856	NTRK3
ENST00000558576	NTRK3
ENST00000542733	NTRK3
ENST00000558676	NTRK3
ENST00000317501	NTRK3
ENST00000560017	NTRK3
ENST00000559188	NTRK3
ENST00000540489	NTRK3
ENST00000355254	NTRK3
ENST00000360948	NTRK3
ENST00000357724	NTRK3
ENST00000374382	GDPD2
ENST00000453994	GDPD2
ENST00000538649	GDPD2
ENST00000536730	GDPD2
ENST00000514924	UCHL1
ENST00000503431	UCHL1
ENST00000284440	UCHL1
ENST00000508768	UCHL1
ENST00000512788	UCHL1
ENST00000168977	NMRK2
ENST00000599576	NMRK2
ENST00000593949	NMRK2
ENST00000616156	NMRK2
ENST00000378626	LGALS7
ENST00000599035	LGALS7
ENST00000295452	GABRG1
ENST00000566961	RP4-576H24.4
ENST00000567028	RP4-576H24.4
ENST00000564763	RP4-576H24.4
ENST00000334670	KRTAP10-11
ENST00000356815	HBM
ENST00000320285	AGPAT4
ENST00000437165	AGPAT4
ENST00000366905	AGPAT4
ENST00000366911	AGPAT4
ENST00000406787	METTL15
ENST00000403099	METTL15
ENST00000407364	METTL15
ENST00000303459	METTL15
ENST00000634762	METTL15
ENST00000634721	METTL15
ENST00000367657	ASTN1
ENST00000361833	ASTN1
ENST00000424564	ASTN1
ENST00000397911	KRTAP10-9
ENST00000616529	KRTAP10-9
ENST00000454370	ATP6V1G2
ENST00000421596	ATP6V1G2
ENST00000372813	TOMM34
ENST00000350997	FADS1
ENST00000536991	FADS1
ENST00000433932	FADS1
ENST00000460649	FADS1
ENST00000542506	FADS1
ENST00000539999	FADS1
ENST00000540767	FADS1
ENST00000545245	FADS1
ENST00000545405	FADS1
ENST00000421879	FADS1
ENST00000491310	FADS1
ENST00000544696	FADS1
ENST00000466716	FADS1
ENST00000544309	FADS1
ENST00000539419	FADS1
ENST00000448607	FADS1
ENST00000473263	FADS1
ENST00000337227	RBBP9
ENST00000622282	RBBP9
ENST00000376945	SOX21
ENST00000381989	PARP4
ENST00000612690	BDH1
ENST00000631323	BDH1
ENST00000625957	BDH1
ENST00000626799	BDH1
ENST00000630698	BDH1
ENST00000627658	BDH1
ENST00000629309	BDH1
ENST00000617317	BDH1
ENST00000357585	SSTR2
ENST00000261263	RAB21
ENST00000458385	CFAP97
ENST00000514798	CFAP97
ENST00000503223	CFAP97
ENST00000296775	CFAP97
ENST00000391617	KRTAP12-1
ENST00000377266	MALRD1
ENST00000441070	MALRD1
ENST00000377265	MALRD1
ENST00000418367	MALRD1
ENST00000454679	MALRD1
ENST00000304725	CST2
ENST00000452400	NCOA2
ENST00000518363	NCOA2
ENST00000519724	NCOA2
ENST00000520416	NCOA2
ENST00000395633	ATP5D
ENST00000215375	ATP5D
ENST00000591660	ATP5D
ENST00000591249	ATP5D
ENST00000156109	GPKOW
ENST00000615394	MUC20
ENST00000629752	MUC20
ENST00000627739	MUC20
ENST00000628313	MUC20
ENST00000610497	MUC20
ENST00000277541	NOTCH1
ENST00000582822	SLC25A19
ENST00000416858	SLC25A19
ENST00000402418	SLC25A19
ENST00000442286	SLC25A19
ENST00000320362	SLC25A19
ENST00000580994	SLC25A19
ENST00000583332	SLC25A19
ENST00000580273	SLC25A19
ENST00000579207	SLC25A19
ENST00000580151	SLC25A19
ENST00000581988	SLC25A19
ENST00000582778	SLC25A19
ENST00000584438	SLC25A19
ENST00000375261	SLC25A19
ENST00000325812	C14orf177
ENST00000541516	C14orf177
ENST00000421262	RFXANK
ENST00000303088	RFXANK
ENST00000456252	RFXANK
ENST00000593273	RFXANK
ENST00000407360	RFXANK
ENST00000540981	RFXANK
ENST00000392324	RFXANK
ENST00000535017	RFXANK
ENST00000544923	RFXANK
ENST00000536253	RFXANK
ENST00000221327	ZNF180
ENST00000391956	ZNF180
ENST00000592529	ZNF180
ENST00000586637	ZNF180
ENST00000591064	ZNF180
ENST00000587047	ZNF180
ENST00000371833	BEND5
ENST00000325089	SLITRK5
ENST00000517562	C8orf88
ENST00000366672	GALNT2
ENST00000400720	TRIM27
ENST00000417660	TRIM27
ENST00000430208	TRIM27
ENST00000370761	ZNF449
ENST00000339249	ZNF449
ENST00000309859	GGA2
ENST00000567468	GGA2
ENST00000569300	GGA2
ENST00000562944	GGA2
ENST00000562117	GGA2
ENST00000369807	DNASE1L1
ENST00000369808	DNASE1L1
ENST00000014935	DNASE1L1
ENST00000309585	DNASE1L1
ENST00000447892	DNASE1L1
ENST00000451865	DNASE1L1
ENST00000412184	DNASE1L1
ENST00000424626	DNASE1L1
ENST00000432135	DNASE1L1
ENST00000369809	DNASE1L1
ENST00000393638	DNASE1L1
ENST00000306238	SCGB1D1
ENST00000555910	RPS6KL1
ENST00000555647	RPS6KL1
ENST00000556848	RPS6KL1
ENST00000553315	RPS6KL1
ENST00000553971	RPS6KL1
ENST00000553789	RPS6KL1
ENST00000557413	RPS6KL1
ENST00000556776	RPS6KL1
ENST00000354625	RPS6KL1
ENST00000327979	FAM65C
ENST00000045083	FAM65C
ENST00000621632	DDX24
ENST00000544005	DDX24
ENST00000555054	DDX24
ENST00000622786	DDX24
ENST00000330836	DDX24
ENST00000314586	EXOC3L1
ENST00000545725	EXOC3L1
ENST00000563889	EXOC3L1
ENST00000564418	EXOC3L1
ENST00000391759	TFPT
ENST00000391758	TFPT
ENST00000391757	TFPT
ENST00000401073	KIAA1522
ENST00000373481	KIAA1522
ENST00000294521	KIAA1522
ENST00000373480	KIAA1522
ENST00000283916	TMPRSS11D
ENST00000514868	TMPRSS11D
ENST00000251195	CLSPN
ENST00000318121	CLSPN
ENST00000373220	CLSPN
ENST00000520551	CLSPN
ENST00000585567	SPC24
ENST00000592540	SPC24
ENST00000591396	SPC24
ENST00000592967	SPC24
ENST00000586708	SPC24
ENST00000585486	SPC24
ENST00000606937	C5orf63
ENST00000607731	C5orf63
ENST00000606042	C5orf63
ENST00000509733	C5orf63
ENST00000535381	C5orf63
ENST00000296662	C5orf63
ENST00000309154	OR6M1
ENST00000598810	TEAD2
ENST00000593945	TEAD2
ENST00000601519	TEAD2
ENST00000311227	TEAD2
ENST00000377214	TEAD2
ENST00000539846	TEAD2
ENST00000596757	TEAD2
ENST00000303786	PROKR1
ENST00000436612	TMEM99
ENST00000301665	TMEM99
ENST00000622451	TMEM99
ENST00000425013	RNF216
ENST00000389902	RNF216
ENST00000416985	RNF216
ENST00000444893	DDAH2
ENST00000400062	DDAH2
ENST00000383409	DDAH2
ENST00000400063	DDAH2
ENST00000439767	DDAH2
ENST00000444060	DDAH2
ENST00000344935	CPSF4L
ENST00000397671	CPSF4L
ENST00000409749	ASB18
ENST00000447030	ASB18
ENST00000430053	ASB18
ENST00000323084	TSPEAR
ENST00000397916	TSPEAR
ENST00000614657	TSPEAR
ENST00000613245	TSPEAR
ENST00000422248	MED12L
ENST00000309237	MED12L
ENST00000474524	MED12L
ENST00000273432	MED12L
ENST00000480026	MED12L
ENST00000359062	PDE3A
ENST00000337344	PCID2
ENST00000375477	PCID2
ENST00000375479	PCID2
ENST00000375459	PCID2
ENST00000246505	PCID2
ENST00000375457	PCID2
ENST00000622406	PCID2
ENST00000356454	SOWAHC
ENST00000367155	KLHDC8A
ENST00000367156	KLHDC8A
ENST00000460687	KLHDC8A
ENST00000606181	KLHDC8A
ENST00000607826	KLHDC8A
ENST00000607173	KLHDC8A
ENST00000491471	KLHDC8A
ENST00000606887	KLHDC8A
ENST00000539253	KLHDC8A
ENST00000252252	KRT6B
ENST00000253381	DEFB118
ENST00000301246	C19orf33
ENST00000588605	C19orf33
ENST00000337190	MXD4
ENST00000625289	RP11-468E2.2
ENST00000424728	FSIP2
ENST00000343098	FSIP2
ENST00000611759	FSIP2
ENST00000403733	WWC2
ENST00000513834	WWC2
ENST00000448232	WWC2
ENST00000504005	WWC2
ENST00000508747	WWC2
ENST00000336349	SPTY2D1
ENST00000272252	GALM
ENST00000410063	GALM
ENST00000434934	GALM
ENST00000415486	RAI2
ENST00000360011	RAI2
ENST00000331511	RAI2
ENST00000509491	RAI2
ENST00000451717	RAI2
ENST00000545871	RAI2
ENST00000398333	C15orf38-AP3S2
ENST00000558648	C15orf38-AP3S2
ENST00000559629	C15orf38-AP3S2
ENST00000332797	CCDC28A
ENST00000617445	CCDC28A
ENST00000611852	CCDC28A
ENST00000610978	CCDC28A
ENST00000224949	PITRM1
ENST00000380994	PITRM1
ENST00000455371	PITRM1
ENST00000451454	PITRM1
ENST00000424714	PITRM1
ENST00000430362	PITRM1
ENST00000380989	PITRM1
ENST00000451104	PITRM1
ENST00000451862	PSMB9
ENST00000417566	PSMB9
ENST00000422729	PSMB9
ENST00000445315	PSMB9
ENST00000607355	HIST2H2AA4
ENST00000399749	C6orf10
ENST00000383262	C6orf10
ENST00000615490	C6orf10
ENST00000620408	C6orf10
ENST00000620668	C6orf10
ENST00000614741	C6orf10
ENST00000380055	LRRC19
ENST00000396048	ZNF501
ENST00000620116	ZNF501
ENST00000339824	KSR2
ENST00000425217	KSR2
ENST00000357568	CAPN3
ENST00000349748	CAPN3
ENST00000397163	CAPN3
ENST00000397200	CAPN3
ENST00000569827	CAPN3
ENST00000567071	CAPN3
ENST00000337571	CAPN3
ENST00000569136	CAPN3
ENST00000561817	CAPN3
ENST00000397204	CAPN3
ENST00000565559	CAPN3
ENST00000564503	CAPN3
ENST00000356316	CAPN3
ENST00000318023	CAPN3
ENST00000406197	CNPY1
ENST00000321736	CNPY1
ENST00000320027	HSPH1
ENST00000435381	HSPH1
ENST00000630972	HSPH1
ENST00000380405	HSPH1
ENST00000445273	HSPH1
ENST00000511577	DDX60L
ENST00000505890	DDX60L
ENST00000514580	DDX60L
ENST00000505863	DDX60L
ENST00000505696	DDX60L
ENST00000514748	DDX60L
ENST00000512371	DDX60L
ENST00000260184	DDX60L
ENST00000511130	CSNK1G3
ENST00000512718	CSNK1G3
ENST00000521364	CSNK1G3
ENST00000510842	CSNK1G3
ENST00000361991	CSNK1G3
ENST00000360683	CSNK1G3
ENST00000515322	CSNK1G3
ENST00000345990	CSNK1G3
ENST00000568999	NDRG4
ENST00000564207	NDRG4
ENST00000258187	NDRG4
ENST00000569404	NDRG4
ENST00000569539	NDRG4
ENST00000564126	NDRG4
ENST00000565304	NDRG4
ENST00000567667	NDRG4
ENST00000394282	NDRG4
ENST00000567454	NDRG4
ENST00000561779	NDRG4
ENST00000565430	NDRG4
ENST00000567063	NDRG4
ENST00000566041	NDRG4
ENST00000565434	NDRG4
ENST00000564486	NDRG4
ENST00000561724	NDRG4
ENST00000566192	NDRG4
ENST00000565088	NDRG4
ENST00000568640	NDRG4
ENST00000563978	NDRG4
ENST00000569923	NDRG4
ENST00000356752	NDRG4
ENST00000563799	NDRG4
ENST00000562999	NDRG4
ENST00000570248	NDRG4
ENST00000562731	NDRG4
ENST00000568424	NDRG4
ENST00000566656	NDRG4
ENST00000566618	NDRG4
ENST00000561738	NDRG4
ENST00000569026	NDRG4
ENST00000569408	NDRG4
ENST00000394279	NDRG4
ENST00000573647	OR5T2
ENST00000399080	RAD51AP2
ENST00000372134	GHITM
ENST00000618907	GHITM
ENST00000263370	ITPKC
ENST00000429533	MAP7D1
ENST00000316156	MAP7D1
ENST00000373150	MAP7D1
ENST00000373151	MAP7D1
ENST00000530729	MAP7D1
ENST00000530975	MAP7D1
ENST00000356663	TMEM259
ENST00000592590	TMEM259
ENST00000333175	TMEM259
ENST00000586285	TMEM259
ENST00000586250	TMEM259
ENST00000373294	TBX22
ENST00000373296	TBX22
ENST00000297316	SOX17
ENST00000517349	SMIM18
ENST00000626298	SMIM18
ENST00000341400	NPIPB4
ENST00000518761	NPIPB4
ENST00000543654	NPIPB4
ENST00000541674	NPIPB4
ENST00000544693	NPIPB4
ENST00000614197	NPIPB4
ENST00000415645	NPIPB4
ENST00000537951	NPIPB4
ENST00000359827	PLXNA4
ENST00000423507	PLXNA4
ENST00000378539	PLXNA4
ENST00000321063	PLXNA4
ENST00000358912	PELI1
ENST00000367817	DPT
ENST00000252603	PGLS
ENST00000600923	PGLS
ENST00000595782	PGLS
ENST00000310496	RFNG
ENST00000429557	RFNG
ENST00000578356	RFNG
ENST00000253122	SLC6A8
ENST00000430077	SLC6A8
ENST00000429147	SLC6A8
ENST00000413787	SLC6A8
ENST00000442457	SLC6A8
ENST00000457723	SLC6A8
ENST00000393951	DQX1
ENST00000404568	DQX1
ENST00000451518	DQX1
ENST00000401903	ZFAND2A
ENST00000397083	ZFAND2A
ENST00000316495	ZFAND2A
ENST00000574135	ZFAND2A
ENST00000528367	TMEM223
ENST00000525631	TMEM223
ENST00000307366	TMEM223
ENST00000353903	CABP2
ENST00000294288	CABP2
ENST00000373448	TTI1
ENST00000373447	TTI1
ENST00000620381	TTI1
ENST00000449821	TTI1
ENST00000395665	FBXW10
ENST00000308799	FBXW10
ENST00000301938	FBXW10
ENST00000215886	LGALS2
ENST00000416480	LGALS2
ENST00000444368	TBC1D14
ENST00000409757	TBC1D14
ENST00000427736	TBC1D14
ENST00000410031	TBC1D14
ENST00000451522	TBC1D14
ENST00000439515	TBC1D14
ENST00000446947	TBC1D14
ENST00000448507	TBC1D14
ENST00000544613	CCDC189
ENST00000535476	CCDC189
ENST00000541260	CCDC189
ENST00000543610	CCDC189
ENST00000545825	CCDC189
ENST00000355413	AGK
ENST00000473247	AGK
ENST00000492693	AGK
ENST00000629555	AGK
ENST00000355728	OR2T6
ENST00000221486	RNASEH2A
ENST00000379051	SEC61A2
ENST00000441368	SEC61A2
ENST00000298428	SEC61A2
ENST00000304267	SEC61A2
ENST00000379020	SEC61A2
ENST00000379017	SEC61A2
ENST00000457034	SEC61A2
ENST00000418772	SEC61A2
ENST00000419021	SEC61A2
ENST00000379033	SEC61A2
ENST00000562982	DYNLRB2
ENST00000305904	DYNLRB2
ENST00000568035	DYNLRB2
ENST00000326765	APOLD1
ENST00000356591	APOLD1
ENST00000371790	SLC16A12
ENST00000475682	SLC16A12
ENST00000215829	SNRPD3
ENST00000402849	SNRPD3
ENST00000517649	NAIP
ENST00000523981	NAIP
ENST00000508426	NAIP
ENST00000514857	NAIP
ENST00000194097	NAIP
ENST00000503719	NAIP
ENST00000423557	IL10
ENST00000328655	PRSS55
ENST00000522210	PRSS55
ENST00000261340	CLEC2D
ENST00000290855	CLEC2D
ENST00000545918	CLEC2D
ENST00000543300	CLEC2D
ENST00000261339	CLEC2D
ENST00000466035	CLEC2D
ENST00000430909	CLEC2D
ENST00000544322	CLEC2D
ENST00000460309	CLEC2D
ENST00000453464	RNF223
ENST00000366474	OR2T1
ENST00000523821	MTERF3
ENST00000522822	MTERF3
ENST00000524341	MTERF3
ENST00000287025	MTERF3
ENST00000517720	MTERF3
ENST00000290765	GSTT2B
ENST00000404172	GSTT2B
ENST00000491071	RIMS1
ENST00000517960	RIMS1
ENST00000518273	RIMS1
ENST00000522291	RIMS1
ENST00000521978	RIMS1
ENST00000520567	RIMS1
ENST00000264839	RIMS1
ENST00000517433	RIMS1
ENST00000401910	RIMS1
ENST00000523963	RIMS1
ENST00000425662	RIMS1
ENST00000453976	RIMS1
ENST00000517827	RIMS1
ENST00000370420	RIMS1
ENST00000522211	RIMS1
ENST00000414192	RIMS1
ENST00000381042	PNPLA4
